;Date;zone;Energy Demand;Maximum Demand;ENS;Timestamp;longitud;latitud;ENS_;('Regression',);('Classification',)
642;2009/10/04;Antioquia;23587504.82;7272000;0;1254614400;-75.52001953;6.817352823;0;0;0
643;2009/10/05;Antioquia;28946796.73;8742000;0;1254700800;-75.52001953;6.817352823;0;2.12;0
644;2009/10/06;Antioquia;30095433.88;8848000;0;1254787200;-75.52001953;6.817352823;0;0;0
645;2009/10/07;Antioquia;29813828.26;8920000;0;1254873600;-75.52001953;6.817352823;0;4.2;0
646;2009/10/08;Antioquia;29864587.77;8875000;0;1254960000;-75.52001953;6.817352823;0;1.052;0
647;2009/10/09;Antioquia;29875510.85;8918000;0;1255046400;-75.52001953;6.817352823;0;0;0
648;2009/10/10;Antioquia;27881503.04;8391000;0;1255132800;-75.52001953;6.817352823;0;0;0
649;2009/10/11;Antioquia;23258493.56;7190000;0;1255219200;-75.52001953;6.817352823;0;0;0.1
650;2009/10/12;Antioquia;23162779.28;7592000;0;1255305600;-75.52001953;6.817352823;0;0;0
651;2009/10/13;Antioquia;27559235.04;8709000;0;1255392000;-75.52001953;6.817352823;0;0;0
652;2009/10/14;Antioquia;28788326.98;8631000;0;1255478400;-75.52001953;6.817352823;0;0;0
653;2009/10/15;Antioquia;28781931.04;8597000;0;1255564800;-75.52001953;6.817352823;0;0;0
654;2009/10/16;Antioquia;28682192.04;8545000;0;1255651200;-75.52001953;6.817352823;0;0;0
655;2009/10/17;Antioquia;26869836.66;8060000;0;1255737600;-75.52001953;6.817352823;0;0;0
656;2009/10/18;Antioquia;22958473.72;7457000;0;1255824000;-75.52001953;6.817352823;0;8.628;0
657;2009/10/19;Antioquia;28183797.71;8723000;0;1255910400;-75.52001953;6.817352823;0;0;0
658;2009/10/20;Antioquia;28644596.15;8723000;0;1255996800;-75.52001953;6.817352823;0;0;0
659;2009/10/21;Antioquia;28649104.85;8720000;0;1256083200;-75.52001953;6.817352823;0;0;0
660;2009/10/22;Antioquia;28923211.6;8634000;0;1256169600;-75.52001953;6.817352823;0;0;0
661;2009/10/23;Antioquia;28865588.61;8641000;0;1256256000;-75.52001953;6.817352823;0;4.317;0
662;2009/10/24;Antioquia;26432744.78;8023000;3.5;1256342400;-75.52001953;6.817352823;1;2.1;0.6
663;2009/10/25;Antioquia;22814714.82;7392000;0;1256428800;-75.52001953;6.817352823;0;0.749;0.3
664;2009/10/26;Antioquia;28742429.39;8834000;0;1256515200;-75.52001953;6.817352823;0;0;0
665;2009/10/27;Antioquia;29378833.67;8813000;0;1256601600;-75.52001953;6.817352823;0;0;0
666;2009/10/28;Antioquia;29151076.8;8831000;0;1256688000;-75.52001953;6.817352823;0;0;0
667;2009/10/29;Antioquia;29443183;8839000;0;1256774400;-75.52001953;6.817352823;0;0;0
668;2009/10/30;Antioquia;28385424.36;8734000;0;1256860800;-75.52001953;6.817352823;0;0;0
669;2009/10/31;Antioquia;26402486.71;7611000;0;1256947200;-75.52001953;6.817352823;0;0;0
670;2009/11/01;Antioquia;22753080.95;7187000;0;1257033600;-75.52001953;6.817352823;0;0;0
671;2009/11/02;Antioquia;23337628.86;7556000;0;1257120000;-75.52001953;6.817352823;0;0;0
672;2009/11/03;Antioquia;28467185.55;8780000;0;1257206400;-75.52001953;6.817352823;0;0;0
673;2009/11/04;Antioquia;28893239.06;8721000;0;1257292800;-75.52001953;6.817352823;0;0;0.2
674;2009/11/05;Antioquia;28942051.59;8685000;0;1257379200;-75.52001953;6.817352823;0;0;0.2
675;2009/11/06;Antioquia;28752047.23;8541000;0;1257465600;-75.52001953;6.817352823;0;0;0
676;2009/11/07;Antioquia;26848270.56;8050000;0;1257552000;-75.52001953;6.817352823;0;0;0
677;2009/11/08;Antioquia;23605129.68;7543000;0;1257638400;-75.52001953;6.817352823;0;0;0
678;2009/11/09;Antioquia;28642985.52;8773000;0;1257724800;-75.52001953;6.817352823;0;11.477;0.2
679;2009/11/10;Antioquia;28978250.59;8934000;0;1257811200;-75.52001953;6.817352823;0;0;0
680;2009/11/11;Antioquia;29424974.9;8935000;0;1257897600;-75.52001953;6.817352823;0;1.055;0.1
681;2009/11/12;Antioquia;29475232.28;8956000;0;1257984000;-75.52001953;6.817352823;0;1.575;0.1
682;2009/11/13;Antioquia;29297047.17;8808000;0;1258070400;-75.52001953;6.817352823;0;0.5;0.1
683;2009/11/14;Antioquia;27455482.41;8146000;0;1258156800;-75.52001953;6.817352823;0;0;0.1
684;2009/11/15;Antioquia;23431241.2;7304000;0;1258243200;-75.52001953;6.817352823;0;0;0
685;2009/11/16;Antioquia;23841903.95;7800000;0;1258329600;-75.52001953;6.817352823;0;0.72;0.2
686;2009/11/17;Antioquia;28941487.43;8737000;0;1258416000;-75.52001953;6.817352823;0;0.2;0.4
687;2009/11/18;Antioquia;29227985.86;8805000;0;1258502400;-75.52001953;6.817352823;0;0;0
688;2009/11/19;Antioquia;29603158.5;8971000;0;1258588800;-75.52001953;6.817352823;0;0;0
689;2009/11/20;Antioquia;29760340.16;8909000;0;1258675200;-75.52001953;6.817352823;0;0;0
690;2009/11/21;Antioquia;28062577.08;8324000;2.88;1258761600;-75.52001953;6.817352823;1;10.752;0.4
691;2009/11/22;Antioquia;24117653.55;7687000;14.16;1258848000;-75.52001953;6.817352823;1;9.912;0.6
692;2009/11/23;Antioquia;29047514.38;8945000;0;1258934400;-75.52001953;6.817352823;0;0.57;0.3
693;2009/11/24;Antioquia;29787108.21;8974000;0;1259020800;-75.52001953;6.817352823;0;1.052;0
694;2009/11/25;Antioquia;29700685.21;9001000;0;1259107200;-75.52001953;6.817352823;0;2.039;0.6
695;2009/11/26;Antioquia;29934257.69;9076000;0;1259193600;-75.52001953;6.817352823;0;0;0
696;2009/11/27;Antioquia;29912390.24;9139000;0;1259280000;-75.52001953;6.817352823;0;0.56;0.1
697;2009/11/28;Antioquia;27641084.67;8533000;0;1259366400;-75.52001953;6.817352823;0;4.317;0.1
698;2009/11/29;Antioquia;24215297.17;7702000;0;1259452800;-75.52001953;6.817352823;0;0.477;0
699;2009/11/30;Antioquia;29277050.44;9052000;0;1259539200;-75.52001953;6.817352823;0;0;0
700;2009/12/01;Antioquia;30015076.19;9085000;0;1259625600;-75.52001953;6.817352823;0;0;0.1
701;2009/12/02;Antioquia;30248805.98;9076000;0;1259712000;-75.52001953;6.817352823;0;0;0
702;2009/12/03;Antioquia;30881461.3;9226000;0;1259798400;-75.52001953;6.817352823;0;0;0
703;2009/12/04;Antioquia;31018493.51;9290000;9;1259884800;-75.52001953;6.817352823;1;7.2;0.6
704;2009/12/05;Antioquia;29063692.45;8668000;0;1259971200;-75.52001953;6.817352823;0;7.047;0
705;2009/12/06;Antioquia;25581342.65;8043000;0;1260057600;-75.52001953;6.817352823;0;0;0
706;2009/12/07;Antioquia;28860402.97;8985000;27.13;1260144000;-75.52001953;6.817352823;1;22.588;0.6
707;2009/12/08;Antioquia;24953719.52;8121000;0;1260230400;-75.52001953;6.817352823;0;0;0
708;2009/12/09;Antioquia;29655916.18;9270000;0;1260316800;-75.52001953;6.817352823;0;0;0
709;2009/12/10;Antioquia;30563314.05;9156000;0;1260403200;-75.52001953;6.817352823;0;0;0
710;2009/12/11;Antioquia;30448581.62;9208000;0;1260489600;-75.52001953;6.817352823;0;9.589;0
711;2009/12/12;Antioquia;28456279.52;8645000;0;1260576000;-75.52001953;6.817352823;0;0;0
712;2009/12/13;Antioquia;25082412.81;7999000;0;1260662400;-75.52001953;6.817352823;0;0;0
713;2009/12/14;Antioquia;30176150.19;9248000;0;1260748800;-75.52001953;6.817352823;0;0;0.1
714;2009/12/15;Antioquia;30520111.24;9278000;0;1260835200;-75.52001953;6.817352823;0;0;0
715;2009/12/16;Antioquia;30555794.42;9239000;0;1260921600;-75.52001953;6.817352823;0;0;0
716;2009/12/17;Antioquia;30491573.22;9239000;0;1261008000;-75.52001953;6.817352823;0;0.46;0.1
717;2009/12/18;Antioquia;30202824.97;9104000;0;1261094400;-75.52001953;6.817352823;0;0.56;0
718;2009/12/19;Antioquia;27937596.03;8348000;0;1261180800;-75.52001953;6.817352823;0;1.48;0.1
719;2009/12/20;Antioquia;24256907.39;7854000;0;1261267200;-75.52001953;6.817352823;0;0;0.1
720;2009/12/21;Antioquia;28260424.79;8787000;0;1261353600;-75.52001953;6.817352823;0;0;0
721;2009/12/22;Antioquia;28483006.08;8762000;0;1261440000;-75.52001953;6.817352823;0;0;0
722;2009/12/23;Antioquia;28199521.99;8662000;0;1261526400;-75.52001953;6.817352823;0;0;0
723;2009/12/24;Antioquia;25481845.84;7947000;0;1261612800;-75.52001953;6.817352823;0;3.093;0.2
724;2009/12/25;Antioquia;20957233.51;6980000;0;1261699200;-75.52001953;6.817352823;0;0.528;0
725;2009/12/26;Antioquia;23764332.62;8002000;0;1261785600;-75.52001953;6.817352823;0;0;0.1
726;2009/12/27;Antioquia;22533123.65;7694000;0;1261872000;-75.52001953;6.817352823;0;4.314;0
727;2009/12/28;Antioquia;26599541.6;8537000;0;1261958400;-75.52001953;6.817352823;0;0.522;0.2
728;2009/12/29;Antioquia;27083014.8;8550000;0;1262044800;-75.52001953;6.817352823;0;0;0
729;2009/12/30;Antioquia;26888991.49;8277000;0;1262131200;-75.52001953;6.817352823;0;0;0
730;2009/12/31;Antioquia;23866025.34;7694000;0;1262217600;-75.52001953;6.817352823;0;0.24;0
731;2010/01/01;Antioquia;19760301.44;6856000;0;1262304000;-75.52001953;6.817352823;0;0;0
732;2010/01/02;Antioquia;22502136.09;7499000;0;1262390400;-75.52001953;6.817352823;0;0;0.1
733;2010/01/03;Antioquia;21697077.07;7221000;0;1262476800;-75.52001953;6.817352823;0;0;0
734;2010/01/04;Antioquia;26839284.37;8280000;0;1262563200;-75.52001953;6.817352823;0;0;0
735;2010/01/05;Antioquia;27379564.72;8335000;16;1262649600;-75.52001953;6.817352823;1;3.2;0.4
736;2010/01/06;Antioquia;27568816.42;8299000;0;1262736000;-75.52001953;6.817352823;0;0;0
737;2010/01/07;Antioquia;27805697.1;8391000;0;1262822400;-75.52001953;6.817352823;0;0;0.1
738;2010/01/08;Antioquia;28715323.86;8345000;0;1262908800;-75.52001953;6.817352823;0;0.252;0
739;2010/01/09;Antioquia;26672693.6;7930000;0;1262995200;-75.52001953;6.817352823;0;0;0.1
740;2010/01/10;Antioquia;22740140.26;7270000;0;1263081600;-75.52001953;6.817352823;0;0;0
741;2010/01/11;Antioquia;22258842.38;7598000;0;1263168000;-75.52001953;6.817352823;0;0;0
742;2010/01/12;Antioquia;28000073.74;8429000;0;1263254400;-75.52001953;6.817352823;0;0;0
743;2010/01/13;Antioquia;28811225.82;8589000;0;1263340800;-75.52001953;6.817352823;0;0;0.1
744;2010/01/14;Antioquia;29146571.68;8558000;1.12;1263427200;-75.52001953;6.817352823;1;0.56;0.6
745;2010/01/15;Antioquia;29382150.34;8447000;0;1263513600;-75.52001953;6.817352823;0;2.04;0.4
746;2010/01/16;Antioquia;27942606.23;8147000;0;1263600000;-75.52001953;6.817352823;0;0;0
747;2010/01/17;Antioquia;24279926.71;7487000;0;1263686400;-75.52001953;6.817352823;0;0;0.1
748;2010/01/18;Antioquia;29283346.43;8495000;0;1263772800;-75.52001953;6.817352823;0;6.6;0
749;2010/01/19;Antioquia;29327765.77;8578000;0;1263859200;-75.52001953;6.817352823;0;1.664;0.1
750;2010/01/20;Antioquia;29636762.27;8677000;0;1263945600;-75.52001953;6.817352823;0;0;0
751;2010/01/21;Antioquia;29949796.14;8731000;0;1264032000;-75.52001953;6.817352823;0;0;0
752;2010/01/22;Antioquia;30063541.81;8710000;0;1264118400;-75.52001953;6.817352823;0;0;0
753;2010/01/23;Antioquia;28060272.97;8178000;0;1264204800;-75.52001953;6.817352823;0;0;0.1
754;2010/01/24;Antioquia;24073345.26;7539000;0;1264291200;-75.52001953;6.817352823;0;0;0
755;2010/01/25;Antioquia;29061606.59;8692000;0;1264377600;-75.52001953;6.817352823;0;0.307;0
756;2010/01/26;Antioquia;29646964.39;8622000;0;1264464000;-75.52001953;6.817352823;0;0;0
757;2010/01/27;Antioquia;29868978.97;8758000;0;1264550400;-75.52001953;6.817352823;0;0;0
758;2010/01/28;Antioquia;30064956.42;8694000;0;1264636800;-75.52001953;6.817352823;0;6.936;0.1
759;2010/01/29;Antioquia;29787703.9;8609000;0;1264723200;-75.52001953;6.817352823;0;0;0
760;2010/01/30;Antioquia;27188508.97;8163000;0;1264809600;-75.52001953;6.817352823;0;0;0
761;2010/01/31;Antioquia;23677363.06;7639000;0;1264896000;-75.52001953;6.817352823;0;8.634;0.2
762;2010/02/01;Antioquia;29503562.87;8862000;0;1264982400;-75.52001953;6.817352823;0;0;0.1
763;2010/02/02;Antioquia;30064895.57;8697000;0;1265068800;-75.52001953;6.817352823;0;0;0.1
764;2010/02/03;Antioquia;30268564.36;8876000;0;1265155200;-75.52001953;6.817352823;0;0;0
765;2010/02/04;Antioquia;30503187.09;9075000;0;1265241600;-75.52001953;6.817352823;0;1.49;0.1
766;2010/02/05;Antioquia;30764726.18;8831000;0;1265328000;-75.52001953;6.817352823;0;0;0
767;2010/02/06;Antioquia;27600299.89;8337000;0;1265414400;-75.52001953;6.817352823;0;0;0.2
768;2010/02/07;Antioquia;23432880.35;7723000;0;1265500800;-75.52001953;6.817352823;0;0;0
769;2010/02/08;Antioquia;29375117.09;8923000;0;1265587200;-75.52001953;6.817352823;0;1.055;0
770;2010/02/09;Antioquia;29845193.24;8791000;0;1265673600;-75.52001953;6.817352823;0;0;0
771;2010/02/10;Antioquia;29798846.09;8835000;0;1265760000;-75.52001953;6.817352823;0;0;0
772;2010/02/11;Antioquia;29943593.31;8903000;0;1265846400;-75.52001953;6.817352823;0;1.99;0
773;2010/02/12;Antioquia;29663276.07;8794000;0;1265932800;-75.52001953;6.817352823;0;0.375;0
774;2010/02/13;Antioquia;27958781.34;8364000;0;1266019200;-75.52001953;6.817352823;0;9.34;0.4
775;2010/02/14;Antioquia;24314079;7713000;0;1266105600;-75.52001953;6.817352823;0;0.266;0
776;2010/02/15;Antioquia;29566984.69;8829000;0;1266192000;-75.52001953;6.817352823;0;1.432;0.1
777;2010/02/16;Antioquia;30209859.92;8876000;0;1266278400;-75.52001953;6.817352823;0;0;0.1
778;2010/02/17;Antioquia;30237236.94;8975000;0;1266364800;-75.52001953;6.817352823;0;0;0
779;2010/02/18;Antioquia;30276052.11;8992000;0;1266451200;-75.52001953;6.817352823;0;0;0
780;2010/02/19;Antioquia;30360066.5;8791000;0;1266537600;-75.52001953;6.817352823;0;0;0
781;2010/02/20;Antioquia;28536333.87;8396000;0;1266624000;-75.52001953;6.817352823;0;0;0
782;2010/02/21;Antioquia;24901193.97;7826000;0;1266710400;-75.52001953;6.817352823;0;0;0
783;2010/02/22;Antioquia;30124345.49;9039000;0;1266796800;-75.52001953;6.817352823;0;0;0
784;2010/02/23;Antioquia;30068313.29;8839000;0;1266883200;-75.52001953;6.817352823;0;0;0
785;2010/02/24;Antioquia;29774897.58;8802000;0;1266969600;-75.52001953;6.817352823;0;0;0
786;2010/02/25;Antioquia;29406697.58;8868000;0;1267056000;-75.52001953;6.817352823;0;0;0
787;2010/02/26;Antioquia;29146369.43;8609000;0;1267142400;-75.52001953;6.817352823;0;0;0
788;2010/02/27;Antioquia;27428396.28;8253000;0;1267228800;-75.52001953;6.817352823;0;0;0
789;2010/02/28;Antioquia;23976232.46;7684000;0;1267315200;-75.52001953;6.817352823;0;0;0
790;2010/03/01;Antioquia;29250570.38;8874000;0;1267401600;-75.52001953;6.817352823;0;0;0
791;2010/03/02;Antioquia;30094008.95;8740000;0;1267488000;-75.52001953;6.817352823;0;0;0
792;2010/03/03;Antioquia;29568661.02;8756000;0;1267574400;-75.52001953;6.817352823;0;0;0
793;2010/03/04;Antioquia;30008309.35;8867000;0;1267660800;-75.52001953;6.817352823;0;0;0
794;2010/03/05;Antioquia;30251312.41;8713000;0;1267747200;-75.52001953;6.817352823;0;0;0.2
795;2010/03/06;Antioquia;27769371.13;8321000;0;1267833600;-75.52001953;6.817352823;0;0;0
796;2010/03/07;Antioquia;24186370.19;7563000;0;1267920000;-75.52001953;6.817352823;0;0;0
797;2010/03/08;Antioquia;29745931.47;8685000;0;1268006400;-75.52001953;6.817352823;0;0.667;0
798;2010/03/09;Antioquia;29967253.21;8776000;0;1268092800;-75.52001953;6.817352823;0;2.201;0
799;2010/03/10;Antioquia;30533448.27;8984000;0;1268179200;-75.52001953;6.817352823;0;0;0
800;2010/03/11;Antioquia;30645400.05;8992000;0;1268265600;-75.52001953;6.817352823;0;0;0.1
801;2010/03/12;Antioquia;30400485.6;8896000;0;1268352000;-75.52001953;6.817352823;0;0;0
802;2010/03/13;Antioquia;28160556.39;8344000;0;1268438400;-75.52001953;6.817352823;0;0;0
803;2010/03/14;Antioquia;23878147.83;7779000;0;1268524800;-75.52001953;6.817352823;0;2.704;0.1
804;2010/03/15;Antioquia;29957636.56;9015000;0;1268611200;-75.52001953;6.817352823;0;0;0.1
805;2010/03/16;Antioquia;30189004.96;8993000;0;1268697600;-75.52001953;6.817352823;0;0;0
806;2010/03/17;Antioquia;29697426.71;8623000;0;1268784000;-75.52001953;6.817352823;0;0;0
807;2010/03/18;Antioquia;29516783.51;8832000;0;1268870400;-75.52001953;6.817352823;0;0.352;0
808;2010/03/19;Antioquia;29826393.78;8856000;0;1268956800;-75.52001953;6.817352823;0;0;0
809;2010/03/20;Antioquia;28219702.79;8343000;0;1269043200;-75.52001953;6.817352823;0;0.252;0.2
810;2010/03/21;Antioquia;24331754.37;7572000;0;1269129600;-75.52001953;6.817352823;0;0.246;0
811;2010/03/22;Antioquia;24691118.81;8114000;0;1269216000;-75.52001953;6.817352823;0;0;0
812;2010/03/23;Antioquia;29623911.86;8970000;0;1269302400;-75.52001953;6.817352823;0;0;0
813;2010/03/24;Antioquia;30375963.74;9083000;0;1269388800;-75.52001953;6.817352823;0;0;0.1
814;2010/03/25;Antioquia;30507601.5;9100000;7.45;1269475200;-75.52001953;6.817352823;1;4.47;0.4
815;2010/03/26;Antioquia;30239314.06;8972000;0;1269561600;-75.52001953;6.817352823;0;0;0
816;2010/03/27;Antioquia;28471308.6;8448000;0;1269648000;-75.52001953;6.817352823;0;0;0
817;2010/03/28;Antioquia;24657855.07;7766000;0;1269734400;-75.52001953;6.817352823;0;0;0.2
818;2010/03/29;Antioquia;29475534.93;8844000;15.75;1269820800;-75.52001953;6.817352823;1;8.227;0.7
819;2010/03/30;Antioquia;29499208.07;8604000;0;1269907200;-75.52001953;6.817352823;0;0;0
820;2010/03/31;Antioquia;28419656.74;8335000;0;1269993600;-75.52001953;6.817352823;0;0;0
821;2010/04/01;Antioquia;22162649.39;7135000;0;1270080000;-75.52001953;6.817352823;0;0;0
822;2010/04/02;Antioquia;21165467.08;6805000;0;1270166400;-75.52001953;6.817352823;0;0.528;0.4
823;2010/04/03;Antioquia;23895225.34;7669000;0;1270252800;-75.52001953;6.817352823;0;0;0
824;2010/04/04;Antioquia;22708723.94;7637000;0;1270339200;-75.52001953;6.817352823;0;8.628;0
825;2010/04/05;Antioquia;28346261.24;8602000;0;1270425600;-75.52001953;6.817352823;0;0;0
826;2010/04/06;Antioquia;28779328.4;8690000;0;1270512000;-75.52001953;6.817352823;0;0;0
827;2010/04/07;Antioquia;29316613.95;8709000;0;1270598400;-75.52001953;6.817352823;0;0;0
828;2010/04/08;Antioquia;28836991.08;8642000;0;1270684800;-75.52001953;6.817352823;0;4.317;0
829;2010/04/09;Antioquia;28856156.29;8522000;0;1270771200;-75.52001953;6.817352823;0;0;0
830;2010/04/10;Antioquia;27039931.55;8073000;0;1270857600;-75.52001953;6.817352823;0;0;0
831;2010/04/11;Antioquia;23824713.77;7517000;0;1270944000;-75.52001953;6.817352823;0;0.248;0.1
832;2010/04/12;Antioquia;28607950.87;8592000;0;1271030400;-75.52001953;6.817352823;0;0;0.3
833;2010/04/13;Antioquia;29218535.12;8747000;0;1271116800;-75.52001953;6.817352823;0;0;0
834;2010/04/14;Antioquia;28778922.58;8658000;0;1271203200;-75.52001953;6.817352823;0;0.36;0.1
835;2010/04/15;Antioquia;28930072.15;8639000;0;1271289600;-75.52001953;6.817352823;0;0;0
836;2010/04/16;Antioquia;29027701.67;8480000;0;1271376000;-75.52001953;6.817352823;0;0;0
837;2010/04/17;Antioquia;26978184.66;8121000;0;1271462400;-75.52001953;6.817352823;0;0.82;0.1
838;2010/04/18;Antioquia;23631548.41;7607000;0;1271548800;-75.52001953;6.817352823;0;0;0
839;2010/04/19;Antioquia;28524207.54;8785000;0;1271635200;-75.52001953;6.817352823;0;2.7;0
840;2010/04/20;Antioquia;29044997.37;8811000;0;1271721600;-75.52001953;6.817352823;0;0;0
841;2010/04/21;Antioquia;29192264.26;8894000;0;1271808000;-75.52001953;6.817352823;0;0;0
842;2010/04/22;Antioquia;29880523.84;8962000;0;1271894400;-75.52001953;6.817352823;0;0;0.3
843;2010/04/23;Antioquia;29772464.73;9043000;0;1271980800;-75.52001953;6.817352823;0;0;0
844;2010/04/24;Antioquia;27929306.43;8420000;0;1272067200;-75.52001953;6.817352823;0;0;0
845;2010/04/25;Antioquia;24203980.59;7904000;0;1272153600;-75.52001953;6.817352823;0;3.567;0
846;2010/04/26;Antioquia;29040051.3;8847000;0;1272240000;-75.52001953;6.817352823;0;0;0.1
847;2010/04/27;Antioquia;29483953.39;8803000;0;1272326400;-75.52001953;6.817352823;0;1.608;0.1
848;2010/04/28;Antioquia;29033560.82;8673000;0;1272412800;-75.52001953;6.817352823;0;0;0.1
849;2010/04/29;Antioquia;29123674.1;8822000;0;1272499200;-75.52001953;6.817352823;0;0;0
850;2010/04/30;Antioquia;28667843.72;8578000;0;1272585600;-75.52001953;6.817352823;0;0;0
851;2010/05/01;Antioquia;24160328.61;7688000;0;1272672000;-75.52001953;6.817352823;0;1.416;0.2
852;2010/05/02;Antioquia;22779440.2;7456000;0;1272758400;-75.52001953;6.817352823;0;0;0
853;2010/05/03;Antioquia;28035721.56;8450000;0;1272844800;-75.52001953;6.817352823;0;0.9;0.2
854;2010/05/04;Antioquia;28256091.52;8611000;0;1272931200;-75.52001953;6.817352823;0;0;0
855;2010/05/05;Antioquia;28890570.38;8556000;0;1273017600;-75.52001953;6.817352823;0;1.686;0.3
856;2010/05/06;Antioquia;29036437.18;8801000;0;1273104000;-75.52001953;6.817352823;0;0.24;0.2
857;2010/05/07;Antioquia;29334973.94;8740000;0;1273190400;-75.52001953;6.817352823;0;3.597;0.1
858;2010/05/08;Antioquia;26907711.23;8177000;0;1273276800;-75.52001953;6.817352823;0;0;0
859;2010/05/09;Antioquia;22697179.78;7374000;0;1273363200;-75.52001953;6.817352823;0;0;0
860;2010/05/10;Antioquia;28826823.99;8929000;0;1273449600;-75.52001953;6.817352823;0;0;0
861;2010/05/11;Antioquia;29604554.61;8829000;0;1273536000;-75.52001953;6.817352823;0;0;0
862;2010/05/12;Antioquia;29439750.99;8733000;0;1273622400;-75.52001953;6.817352823;0;3.597;0
863;2010/05/13;Antioquia;29626958.92;8722000;0;1273708800;-75.52001953;6.817352823;0;1.117;0.1
864;2010/05/14;Antioquia;29784074.52;8738000;0;1273795200;-75.52001953;6.817352823;0;0;0
865;2010/05/15;Antioquia;28042544.93;8231000;3.27;1273881600;-75.52001953;6.817352823;1;1.815;0.6
866;2010/05/16;Antioquia;24110214.8;7500000;43.2;1273968000;-75.52001953;6.817352823;1;34.747;0.6
867;2010/05/17;Antioquia;24523439.94;7988000;42;1274054400;-75.52001953;6.817352823;1;25.2;0.6
868;2010/05/18;Antioquia;29816413.79;8998000;42;1274140800;-75.52001953;6.817352823;1;33.6;0.7
869;2010/05/19;Antioquia;29942067.59;8978000;19.9;1274227200;-75.52001953;6.817352823;1;17.91;0.9
870;2010/05/20;Antioquia;29324791.78;8900000;0;1274313600;-75.52001953;6.817352823;0;0.135;0
871;2010/05/21;Antioquia;29000126.86;8676000;0;1274400000;-75.52001953;6.817352823;0;4.104;0.1
872;2010/05/22;Antioquia;27188254.86;8143000;0;1274486400;-75.52001953;6.817352823;0;0;0
873;2010/05/23;Antioquia;23537131.44;7593000;0;1274572800;-75.52001953;6.817352823;0;0.136;0.1
874;2010/05/24;Antioquia;28754504.24;8608000;0;1274659200;-75.52001953;6.817352823;0;17.76;0
875;2010/05/25;Antioquia;29253931.88;8690000;0;1274745600;-75.52001953;6.817352823;0;0.12;0
876;2010/05/26;Antioquia;29012135.81;8628000;0;1274832000;-75.52001953;6.817352823;0;0.502;0
877;2010/05/27;Antioquia;28637036.1;8640000;0;1274918400;-75.52001953;6.817352823;0;0.36;0.4
878;2010/05/28;Antioquia;28823383.27;8481000;0;1275004800;-75.52001953;6.817352823;0;0;0
879;2010/05/29;Antioquia;26845895.37;7975000;0;1275091200;-75.52001953;6.817352823;0;0;0
880;2010/05/30;Antioquia;22778354.17;7443000;0;1275177600;-75.52001953;6.817352823;0;0;0
881;2010/05/31;Antioquia;28137548.93;8549000;0;1275264000;-75.52001953;6.817352823;0;0;0
882;2010/06/01;Antioquia;28688553.3;8514000;0;1275350400;-75.52001953;6.817352823;0;11.019;0.1
883;2010/06/02;Antioquia;28595621.97;8571000;0;1275436800;-75.52001953;6.817352823;0;0;0
884;2010/06/03;Antioquia;28613938.12;8652000;0;1275523200;-75.52001953;6.817352823;0;0.36;0.1
885;2010/06/04;Antioquia;28774898.26;8644000;0;1275609600;-75.52001953;6.817352823;0;0;0
886;2010/06/05;Antioquia;27050191.65;8195000;0;1275696000;-75.52001953;6.817352823;0;0;0
887;2010/06/06;Antioquia;23735469.41;7360000;0;1275782400;-75.52001953;6.817352823;0;0;0
888;2010/06/07;Antioquia;23705896.16;7685000;0;1275868800;-75.52001953;6.817352823;0;0;0
889;2010/06/08;Antioquia;28430770.23;8672000;0;1275955200;-75.52001953;6.817352823;0;0;0
890;2010/06/09;Antioquia;28419266.41;8556000;0;1276041600;-75.52001953;6.817352823;0;0;0
891;2010/06/10;Antioquia;28643067.53;8696000;0;1276128000;-75.52001953;6.817352823;0;20;0.3
892;2010/06/11;Antioquia;28823899.34;8525000;0;1276214400;-75.52001953;6.817352823;0;0.106;0.1
893;2010/06/12;Antioquia;27080933.4;8096000;0;1276300800;-75.52001953;6.817352823;0;6;0.1
894;2010/06/13;Antioquia;22937505.93;7370000;0;1276387200;-75.52001953;6.817352823;0;0.586;0
895;2010/06/14;Antioquia;23437455.45;7674000;0;1276473600;-75.52001953;6.817352823;0;0;0
896;2010/06/15;Antioquia;28263773.69;8601000;0;1276560000;-75.52001953;6.817352823;0;0;0
897;2010/06/16;Antioquia;28642110.63;8706000;50;1276646400;-75.52001953;6.817352823;1;36.6;0.8
898;2010/06/17;Antioquia;28820593.37;8707000;16.8;1276732800;-75.52001953;6.817352823;1;8.4;0.5
899;2010/06/18;Antioquia;28991251.27;8548000;0;1276819200;-75.52001953;6.817352823;0;0;0.1
900;2010/06/19;Antioquia;26770220.86;7994000;50;1276905600;-75.52001953;6.817352823;1;30;0.5
901;2010/06/20;Antioquia;22901676.3;7132000;48;1276992000;-75.52001953;6.817352823;1;30.14;0.5
902;2010/06/21;Antioquia;28062286.29;8476000;48;1277078400;-75.52001953;6.817352823;1;33.888;0.6
903;2010/06/22;Antioquia;28601137.07;8592000;28.5;1277164800;-75.52001953;6.817352823;1;17.1;0.9
904;2010/06/23;Antioquia;28912774.05;8572000;2.2;1277251200;-75.52001953;6.817352823;1;1.32;0.9
905;2010/06/24;Antioquia;28683607.62;8609000;0;1277337600;-75.52001953;6.817352823;0;0;0
906;2010/06/25;Antioquia;28975213.26;8490000;0;1277424000;-75.52001953;6.817352823;0;0;0.1
